OBJECTID,INTERSECTION,COUNT_DATE,ST_NAME1,ST_SEGMENT_DIR1,ST_SEGMENT_ADT1,ST_NAME2,ST_SEGMENT_DIR2,ST_SEGMENT_ADT2,ST_NAME3,ST_SEGMENT_DIR3,ST_SEGMENT_ADT3,ST_NAME4,ST_SEGMENT_DIR4,ST_SEGMENT_ADT4,ST_NAME5,ST_SEGMENT_DIR5,ST_SEGMENT_ADT5,INTERSECTION_ADT,YearCount,HyperlinkPDF,GlobalID
3297,PHILLIPS AVE & SYKES AVE,1487721600000,n/a,NORTH,0,SYKES AVE,SOUTH,1138,PHILLIPS AVE,WEST,5366,PHILLIPS AVE,EAST,5602,NA,NA,NA,7263.6,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/PHILLIPS_AVE_&_SYKES_AVE_386529_02-22-2017.pdf,{ECE1CCCF-4A4B-478D-8319-CA38E6A3452C}
3298,RANDLEMAN RD & W MEADOWVIEW RD,1489968000000,RANDLEMAN RD,NORTH,15358,RANDLEMAN RD,SOUTH,17008,W MEADOWVIEW RD,WEST,5143,W MEADOWVIEW RD,EAST,6207,NA,NA,NA,26896.41,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/RANDLEMAN_RD_&_W_MEADOWVIEW_RD_392404_03-20-2017.pdf,{C432A538-8FA7-488D-9389-374B6D8184FC}
3299,REHOBETH CHURCH RD & TOLAR DR,1506470400000,REHOBETH CHURCH RD,NORTH,6043,REHOBETH CHURCH RD,SOUTH,6497,TOLAR DR,WEST,1798,BUS 85 ON/OFF RAMP (EXIT 122-C),EAST,3146,NA,NA,NA,10495.2,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/REHOBETH_CHURCH_RD_&_TOLAR_DR_457354_09-27-2017.pdf,{F459B8EC-CEE6-4AA9-BDD0-32B97B2A8181}
3300,S BENBOW RD & GORRELL ST,1492992000000,S BENBOW RD,NORTH,3721,S BENBOW RD,SOUTH,3737,GORRELL ST,WEST,699,GORRELL ST,EAST,685,NA,NA,NA,5439.06,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/S_BENBOW_RD_&_GORRELL_ST_407719_04-24-2017.pdf,{84DDB8D7-220F-4681-965D-48510B63D2C0}
3301,S ELM EUGENE ST & VANDALIA RD,1495411200000,S ELM EUGENE ST,NORTH,10977,S ELM EUGENE ST,SOUTH,11163,W VANDALIA RD,WEST,5479,E VANDALIA RD,EAST,5170,NA,NA,NA,20184.3,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/S_ELM_EUGENE_ST_&_VANDALIA_RD_424967_05-22-2017.pdf,{6ECCDDA7-F7A2-457E-92CD-FB3F6B2F871F}
3302,S ELM ST & S ELM-EUGENE ST,1494460800000,S EUGENE ST,NORTH,11515,S ELM-EUGENE ST,SOUTH,15201,n/a,WEST,0,S ELM ST,EAST,4427,NA,NA,NA,19310.52,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/S_ELM_ST_&_S_ELM-EUGENE_ST_424970_05-11-2017.pdf,{AECD6A8C-697F-4345-BC6E-40BE275A59C6}
3303,S ELM-EUGENE &  E J J DR,1490227200000,S ELM-EUGENE,NORTH,20440,S ELM-EUGENE,SOUTH,19723,w J J DR,WEST,3350,E J J DR,EAST,1487,NA,NA,NA,27926.04,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/S_ELM-EUGENE_&__E_J_J_DR_470330_03-23-2017.pdf,{EF2D27DF-B7DF-4C94-B01E-3CD873907826}
3304,S ELM-EUGENE ST & E FLORIDA ST,1494288000000,S ELM-EUGENE ST,NORTH,14365,S ELM-EUGENE ST,SOUTH,16051,W FLORIDA ST,WEST,5849,E FLORIDA ST,EAST,8834,NA,NA,NA,27962,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/S_ELM-EUGENE_ST_&_E_FLORIDA_ST_424978_05-09-2017.pdf,{B0C3574E-F86A-4AEA-9688-190382FA4F95}
3305,S ELM-EUGENE ST & ELMSLEY DR,1496188800000,S ELM-EUGENE ST,NORTH,11408,S ELM-EUGENE ST,SOUTH,13650,W ELMSLEY DR,WEST,10909,E ELMSLEY DR,EAST,4071,NA,NA,NA,24048,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/S_ELM-EUGENE_ST_&_ELMSLEY_DR_435999_05-31-2017.pdf,{8C94C155-9642-4F38-8821-ABD49468B577}
3306,S ELM-EUGENE ST & I-40 RAMP (NORTH),1491436800000,S ELM-EUGENE ST,NORTH,19214,S ELM-EUGENE ST,SOUTH,20209,I-40 WB ON RAMP,WEST,5310,I-40 WB OFF RAMP,EAST,4631,NA,NA,NA,30608.16,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/S_ELM-EUGENE_ST_&_I-40_RAMP_(NORTH)_407788_04-06-2017.pdf,{6448ACC5-0065-433B-93E2-AB2C1408495E}
3307,S ELM-EUGENE ST & I-40 RAMP (SOUTH),1490659200000,S ELM-EUGENE ST,NORTH,19519,S ELM-EUGENE ST,SOUTH,21687,I-40 EB OFF RAMP,WEST,4781,I-40 EB ON RAMP,EAST,4149,NA,NA,NA,31086.8,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/S_ELM-EUGENE_ST_&_I-40_RAMP_(SOUTH)_407780_03-28-2017.pdf,{D5775460-199A-4815-9E45-C077C310ECA4}
3308,SCALESVILLE RD & US 220,1501459200000,US 220,NORTH,11343,US 220,SOUTH,9295,NC 150 / OAK RIDGE RD,WEST,3071,SCALESVILLE RD,EAST,5830,NA,NA,NA,18173.25,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/SCALESVILLE_RD_&_US_220_435640_07-31-2017.pdf,{67CF9C08-39E4-44A6-8688-6E6C8972753D}
3309,SIXTEENTH ST & SUMMIT AVE,1505952000000,SUMMIT AVE,NORTH,9316,SUMMIT AVE,SOUTH,12232,16TH STREET,WEST,7808,16TH STREET,EAST,8428,NA,NA,NA,23429.8,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/SIXTEENTH_ST_&_SUMMIT_AVE_450791_09-21-2017.pdf,{77445EB9-2C1E-4496-8E96-706A11AB9C3C}
3310,STAWBERRY RD & ATLANTIC & YADKIN GREENWAY,1511136000000,n/a,NORTH,0,n/a,SOUTH,0,STRAWBERRY RD,WEST,4363,STRAWBERRY RD,EAST,4362,NA,NA,NA,5366.49,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/STAWBERRY_RD_&_ATLANTIC_&_YADKIN_GREENWAY_475832_11-20-2017.pdf,{84D87B03-3265-445D-BC4F-21FC62D47FF3}
3311,SYKES AVE & E WENDOVER AVE,1501632000000,SYKES AVE,NORTH,1283,SYKES AVE,SOUTH,907,E WENDOVER AVE,WEST,24966,E WENDOVER AVE,EAST,23975,NA,NA,NA,30733.2,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/SYKES_AVE_&_E_WENDOVER_AVE_438459_08-02-2017.pdf,{E5DAE419-BF05-4C68-AFC3-C641BBB711ED}
3312,W FLORIDA ST & LOVETT ST,1492473600000,S JOSEPHINE BOYD ST,NORTH,5739,LOVETT ST,SOUTH,4158,W FLORIDA ST,WEST,5945,W FLORIDA ST,EAST,5990,NA,NA,NA,13535.84,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/W_FLORIDA_ST_&_LOVETT_ST_407794_04-18-2017.pdf,{6627FF3F-71CF-4DED-90AC-189CE08F452F}
3313,W FLORIDA ST & RANDLEMAN RD,1486425600000,RANDLEMAN RD,NORTH,7054,RANDLEMAN RD,SOUTH,9983,W FLORIDA ST,WEST,4730,W FLORIDA ST,EAST,6762,NA,NA,NA,17699.76,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/W_FLORIDA_ST_&_RANDLEMAN_RD_381882_02-07-2017.pdf,{7AE10999-D80B-423D-AAE7-4BE27947460B}
3314,W FRIENDLY AVE & E GREENWAY DR N,1512604800000,n/a,NORTH,0,E GREENWAY DRIVE N,SOUTH,561,W FRIENDLY AVE,WEST,16218,W FRIENDLY AVE,EAST,15862,NA,NA,NA,20238.04,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/W_FRIENDLY_AVE_&_E_GREENWAY_DR_N_479737_12-07-2017.pdf,{9B080866-199C-45C7-9110-CCD007C614F6}
3315,W FRIENDLY AVE & KEMP RD W,1476921600000,KEMP RD W,NORTH,968,KEMP RD W,SOUTH,632,W FRIENDLY AVE,WEST,16056,W FRIENDLY AVE,EAST,16349,,NA,NA,21137.04,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/W_FRIENDLY_AVE_&_KEMP_RD_W_379763_10-20-2016.pdf,{3BB962E9-5177-4638-981A-C326514E12D7}
3316,W FRIENDLY AVE & KEMP RD W,1497830400000,KEMP RD W,NORTH,740,KEMP RD W,SOUTH,591,W FRIENDLY AVE,WEST,14600,W FRIENDLY AVE,EAST,14742,NA,NA,NA,18926.01,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/W_FRIENDLY_AVE_&_KEMP_RD_W_424566_06-19-2017.pdf,{31278053-4F72-4D4F-9001-B9D7522201F5}
3317,W FRIENDLY AVE & MILNER DR,1487030400000,n/a,NORTH,0,MILNER DR,SOUTH,2424,W FRIENDLY AVE,WEST,23113,W FRIENDLY AVE,EAST,23112,NA,NA,NA,30165.48,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/W_FRIENDLY_AVE_&_MILNER_DR_384898_02-14-2017.pdf,{C528293A-4117-432C-B7C8-D6A2FB8A12CC}
3318,W FRIENDLY AVE & OLD FRIENDLY RD,1502150400000,OLD FRIENDLY RD,NORTH,4000,n/a,SOUTH,0,W FRIENDLY AVE,WEST,10476,W FRIENDLY AVE,EAST,10475,NA,NA,NA,15471.48,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/W_FRIENDLY_AVE_&_OLD_FRIENDLY_RD_438454_08-08-2017.pdf,{CB6DDD51-4963-45FE-B928-D60660C9DE40}
3319,W FRIENDLY AVE & W GREENWAY DR N,1496188800000,W GREENWAY DR N,NORTH,342,W GREENWAY DR N,SOUTH,303,W FRIENDLY AVE,WEST,15928,W FRIENDLY AVE,EAST,15841,NA,NA,NA,19449.6,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/W_FRIENDLY_AVE_&_W_GREENWAY_DR_N_417911_05-31-2017.pdf,{9C6EA8C1-73E9-46C0-9EA4-B299E752CDE6}
3320,W GATE CITY BLVD & GLENWOOD AVE,1510704000000,n/a,NORTH,0,GLENWOOD AVE,SOUTH,1281,W GATE CITY BLVD,WEST,19601,W GATE CITY BLVD,EAST,19613,NA,NA,NA,24297.6,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/W_GATE_CITY_BLVD_&_GLENWOOD_AVE_471994_11-15-2017.pdf,{8C31F01D-AAFD-4482-87EA-56F2007EDEED}
3321,W MARKET ST & MEADOWOOD ST,1503273600000,DOLLEY MADISON RD,NORTH,5706,MEADOWOOD ST,SOUTH,5815,W MARKET ST,WEST,16312,W MARKET ST,EAST,17541,NA,NA,NA,27906.24,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/W_MARKET_ST_&_MEADOWOOD_ST_469800_08-21-2017.pdf,{4D14EFCF-59D2-4465-9914-6849B9DD6C32}
3322,W MARKET ST & MUIRS CHAPEL RD,1503964800000,MUIRS CHAPEL RD,NORTH,12995,SPRING GARDEN ST,SOUTH,14704,W MARKET ST,WEST,20620,W MARKET ST,EAST,15564,NA,NA,NA,39608.08,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/W_MARKET_ST_&_MUIRS_CHAPEL_RD_469802_08-29-2017.pdf,{E7FA48FD-A01E-4003-982D-D6A0D8BC6295}
3323,W MARKET ST & PPG RD,1502150400000,PPG Road,NORTH,280,PPG RD,SOUTH,51,W MARKET ST,WEST,7936,W MARKET ST,EAST,7854,NA,NA,NA,9995.64,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/W_MARKET_ST_&_PPG_RD_469833_08-08-2017.pdf,{0312E7C9-8A13-4060-ADCE-E1C6C64F4E73}
3324,W MARKET ST & STAGE COACH TRL,1502064000000,STAGE COACH TRL,NORTH,1417,n/a,SOUTH,0,W MARKET ST ,WEST,9650,W MARKET ST ,EAST,9980,NA,NA,NA,12944.52,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/W_MARKET_ST_&_STAGE_COACH_TRL_438461_08-07-2017.pdf,{0AB8687F-24E2-402F-BB83-11D194C565D6}
3325,W MARKET ST & STAGE COACH TRL,1501632000000,STAGE COACH TRL,NORTH,1500,n/a,SOUTH,0,W MARKET ST,WEST,11420,W MARKET ST,EAST,11242,NA,NA,NA,14500.8,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/W_MARKET_ST_&_STAGE_COACH_TRL_469832_08-02-2017.pdf,{E597A800-1C6E-4DB0-B1F2-3384369D186B}
3326,WAUGH ST & E WENDOVER AVE,1500940800000,WAUGH ST,NORTH,748,WAUGH ST,SOUTH,687,E WENDOVER AVE,WEST,25159,E WENDOVER AVE,EAST,24739,NA,NA,NA,31881.64,2017,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2017/WAUGH_ST_&_E_WENDOVER_AVE_469825_07-25-2017.pdf,{275C2F17-AE19-4BBE-A0BF-7FE59424C2FC}
3391,COLLIER DR & S HOLDEN RD,1471478400000,S HOLDEN RD,NORTH,22556,S HOLDEN RD,SOUTH,21826,STAR DR,WEST,712,COLLIER DR,EAST,981,NA,NA,NA,28615.48,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/COLLIER_DR_&_S_HOLDEN_RD_338391_08-18-2016.pdf,{1F4C5A21-5CB3-4D2D-9202-0C6EF78ED971}
3392,N ELM ST & W SMITH ST,1470268800000,N ELM ST,NORTH,9263,N ELM ST,SOUTH,7506,W SMITH ST,WEST,7253,E SMITH ST,EAST,4857,NA,NA,NA,17908.08,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/N_ELM_ST_&_W_SMITH_ST_336892_08-04-2016.pdf,{A3BFEEFC-786D-4F36-895D-C7F95D5085B1}
3393,STANLEY RD & W WENDOVER AVE,1467072000000,LANDVIEW DR,NORTH,2436,STANLEY RD,SOUTH,15102,W WENDOVER AVE,WEST,35216,W WENDOVER AVE,EAST,44530,NA,NA,NA,60319.8,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/STANLEY_RD_&_W_WENDOVER_AVE_329078_06-28-2016.pdf,{B5360238-7837-4122-861D-DE85B9BAD5B8}
3394,CLIFTON RD & W WENDOVER AVE,1466640000000,BUSINESS PARK DRIVEWAY,NORTH,1009,CLIFTON RD,SOUTH,3283,W WENDOVER AVE,WEST,34537,W WENDOVER AVE,EAST,33682,NA,NA,NA,44979.76,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/CLIFTON_RD_&_W_WENDOVER_AVE_328375_06-23-2016.pdf,{1241092C-9216-4F53-B67E-9386FBA5CFE1}
3395,BRIDFORD PKWY & W WENDOVER AVE,1460332800000,BRIDFORD PKWY,NORTH,11344,BRIDFORD PKWY,SOUTH,16950,W WENDOVER AVE,WEST,26802,W WENDOVER AVE,EAST,31642,NA,NA,NA,53473.02,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/BRIDFORD_PKWY_&_W_WENDOVER_AVE_323609_04-11-2016.pdf,{83CC1A8F-7867-4A6E-8CD3-6B52ABA6CDF8}
3396,N ELM ST & MEADOWBROOK TER,1449619200000,N ELM ST,NORTH,14698,N ELM ST,SOUTH,14143,MEADOWBROOK TER,WEST,1408,SUNSET CIR,EAST,280,NA,NA,NA,18319.2,2015,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2015/N_ELM_ST_&_MEADOWBROOK_TER_287339_12-09-2015.pdf,{274E0690-B57D-4B1D-B2FF-E66A53CB8428}
3397,BENNETT ST & GORRELL ST,1445299200000,BENNETT ST,NORTH,7074,BENNETT ST,SOUTH,6239,GORRELL ST,WEST,1948,GORRELL ST,EAST,887,NA,NA,NA,10011.76,2015,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2015/BENNETT_ST_&_GORRELL_ST_293543_10-20-2015.pdf,{EF723E1E-807E-4714-B5A3-3C25DA4EB1F8}
3398,N ELM ST & E NORTHWOOD ST,1462406400000,N ELM ST,NORTH,13544,N ELM ST,SOUTH,11914,W NORTHWOOD ST ,WEST,3888,E NORTHWOOD ST,EAST,4781,NA,NA,NA,21160.6,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/N_ELM_ST_&_E_NORTHWOOD_ST_312850_05-05-2016.pdf,{A7DD720E-EB0A-49A3-A1AD-F08C4B99511F}
3399,INDEPENDENCE RD & LAWNDALE DR,1455753600000,LAWNDALE DR,NORTH,20128,LAWNDALE DR,SOUTH,19125,LAWNDALE CROSSING NW ACCESS,WEST,1132,INDEPENDENCE RD,EAST,1131,NA,NA,NA,25739.92,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/INDEPENDENCE_RD_&_LAWNDALE_DR_293110_02-18-2016.pdf,{982B942B-F9FE-4C0C-BBD5-E02B072310DA}
3400,E FLORIDA ST & MARTIN LUTHER KING JR DR,1446595200000,E FLORIDA ST,NORTH,5197,E FLORIDA ST,SOUTH,5936,MARTIN LUTHER KING JR DR,WEST,5330,MARTIN LUTHER KING JR DR,EAST,6105,NA,NA,NA,13540.8,2015,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2015/E_FLORIDA_ST_&_MARTIN_LUTHER_KING_JR_DR_284778_11-04-2015.pdf,{1F6561DD-5CC8-4CB1-A0EB-78AAFEEA80FC}
3401,STANLEY RD & W WENDOVER AVE,1460592000000,LANDVIEW DR,NORTH,22435,STANLEY RD,SOUTH,28333,W WENDOVER AVE,WEST,21385,W WENDOVER AVE,EAST,35383,NA,NA,NA,66687.2,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/STANLEY_RD_&_W_WENDOVER_AVE_322123_04-14-2016.pdf,{E0C136E8-E57D-4130-BB4D-AA9B160EF7E3}
3402,SUMMIT AVE & TEXTILE DR,1459296000000,SUMMIT AVE,NORTH,15134,SUMMIT AVE,SOUTH,15301,TEXTILE  DR,WEST,3741,TEXTILE DR,EAST,1600,NA,NA,NA,21487.2,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/SUMMIT_AVE_&_TEXTILE_DR_304428_03-30-2016.pdf,{DEE8F484-C8CF-42EA-AE91-0C665FA18894}
3403,NORWALK ST & W WENDOVER AVE,1461715200000,NORWALK ST,NORTH,6672,NORWALK ST,SOUTH,5803,W WENDOVER AVE,WEST,42421,W WENDOVER AVE,EAST,37401,NA,NA,NA,55378.8,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/NORWALK_ST_&_W_WENDOVER_AVE_323554_04-27-2016.pdf,{E70C998C-D3F5-4BC6-BCC4-B3437F3C111B}
3404,S ENGLISH ST & E FLORIDA ST,1478131200000,S ENGLISH ST,NORTH,1431,n/a,SOUTH,0,E FLORIDA ST,WEST,3564,E FLORIDA ST,EAST,2624,NA,NA,NA,4726.88,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/S_ENGLISH_ST_&_E_FLORIDA_ST_362266_11-03-2016.pdf,{4E60EC29-28E5-4D14-99D6-196DB2F7EE12}
3405,NORTHRIDGE RD & SPRING GARDEN ST,1459296000000,NORTHRIDGE ST,NORTH,474,NORTHRIDGE ST,SOUTH,492,SPRING GARDEN ST,WEST,12061,SPRING GARDEN ST,EAST,11976,NA,NA,NA,15003.6,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/NORTHRIDGE_RD_&_SPRING_GARDEN_ST_302845_03-30-2016.pdf,{C97E1E7C-3DBC-435E-AD2F-17626B01E3C5}
3406,HOMELAND AVE & YANCEYVILLE ST,1452556800000,YANCEYVILLE ST,NORTH,5276,YANCEYVILLE ST,SOUTH,5392,HOMELAND AVE,WEST,359,WORLD WAR MEMORIAL STADIUM,EAST,155,NA,NA,NA,6934.08,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/HOMELAND_AVE_&_YANCEYVILLE_ST_292215_01-12-2016.pdf,{E14AE7C0-A090-44EF-B4CD-CD4A8A052518}
3407,BIG TREE WAY & W WENDOVER AVE,1461542400000,BIG TREE WAY,NORTH,4605,SHEETZ DRIVEWAY,SOUTH,6134,W WENDOVER AVE,WEST,47613,W WENDOVER AVE,EAST,43293,NA,NA,NA,62566.41,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/BIG_TREE_WAY_&_W_WENDOVER_AVE_312894_04-25-2016.pdf,{DF96F9F9-ED55-41F0-8464-E79F2380C6A3}
3408,E MARKET ST & LAUREL ST,1447113600000,LAUREL ST,NORTH,3144,DRIVEWAY,SOUTH,815,E MARKET ST,WEST,13859,E MARKET ST,EAST,12556,NA,NA,NA,19003,2015,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2015/E_MARKET_ST_&_LAUREL_ST_292416_11-10-2015.pdf,{A0743F30-34CD-459C-9239-03439C8819D6}
3409,W WENDOVER AVE & I-40 W RAMP,1463356800000,I-40 W ON RAMP,NORTH,8186,I-40 W EXIT 214,SOUTH,10387,W WENDOVER AVE,WEST,48149,W WENDOVER AVE,EAST,51868,NA,NA,NA,72942.69,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/W_WENDOVER_AVE_&_I-40_W_RAMP_323614_05-16-2016.pdf,{F924B53F-8052-46BD-A58F-815B20A63DE8}
3410,NORWALK ST & PATTERSON ST,1476835200000,PATTERSON ST,NORTH,13335,PATTERSON ST,SOUTH,12947,NORWALK ST,WEST,1040,n/a,EAST,0,NA,NA,NA,16405.2,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/NORWALK_ST_&_PATTERSON_ST_364466_10-19-2016.pdf,{6E30731D-8D9D-4B11-AD95-2A6AE62AB36C}
3411,FULTON ST & W GATE CITY BLVD,1476835200000,FULTON ST,NORTH,2783,n/a,SOUTH,0,GATE CITY BLVD,WEST,20104,GATE CITY BLVD,EAST,19935,NA,NA,NA,25696.8,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/FULTON_ST_&_W_GATE_CITY_BLVD_364464_10-19-2016.pdf,{AC306753-FECF-4C22-BB07-201961BD4B67}
3412,LANDMARK CENTER DR & W WENDOVER AVE,1469664000000,LANDVIEW DR,NORTH,5738,LANDMARK CENTER DR,SOUTH,3722,W WENDOVER AVE,WEST,33870,W WENDOVER AVE,EAST,37176,NA,NA,NA,50010.44,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/LANDMARK_CENTER_DR_&_W_WENDOVER_AVE_334964_07-28-2016.pdf,{F679E2AA-75AB-46FE-ABC4-5D500D0C9769}
3413,AIRPORT CENTER DR & N REGIONAL RD,1478131200000,N REGIONAL RD,NORTH,3218,N REGIONAL RD,SOUTH,6719,AIRPORT CENTER DR,WEST,2982,BENTLEY RD,EAST,757,NA,NA,NA,8479.12,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/AIRPORT_CENTER_DR_&_N_REGIONAL_RD_362262_11-03-2016.pdf,{8BD1D7FA-0BC4-401C-B56E-7BE031CD9892}
3414,DEWEY ST & SUMMIT AVE,1454284800000,SUMMIT AVE,NORTH,11612,SUMMIT AVE,SOUTH,11368,DEWEY ST,WEST,278,DEWEY ST,EAST,975,NA,NA,NA,14903.91,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/DEWEY_ST_&_SUMMIT_AVE_293211_02-01-2016.pdf,{3E53D91A-7077-438D-B30C-53438BB88F39}
3415,ECKERSON RD & REEDY FORK PKWY,1459296000000,n/a,NORTH,0,ECKERSON RD,SOUTH,2826,REEDY FORK PKWY,WEST,4674,REEDY FORK PKWY,EAST,3219,NA,NA,NA,6436.8,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/ECKERSON_RD_&_REEDY_FORK_PKWY_303376_03-30-2016.pdf,{9918BA50-A7AC-4996-8F97-8B093656CF3C}
3416,FEDERAL PL & W WASHINGTON ST,1456704000000,n/a,NORTH,0,FEDERAL ONE,SOUTH,682,W WASHINGTON ST,WEST,6552,W WASHINGTON ST,EAST,6548,NA,NA,NA,8477.16,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/FEDERAL_PL_&_W_WASHINGTON_ST_295105_02-29-2016.pdf,{C8388E93-6B68-4DA6-9BB7-B33585081E69}
3417,W CORNWALLIS DR & N ELAM AVE,1458691200000,N ELAM AVE,NORTH,983,N ELAM AVE,SOUTH,417,W CORNWALLIS DR,WEST,6948,W CORNWALLIS DR,EAST,6724,NA,NA,NA,9044.4,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/W_CORNWALLIS_DR_&_N_ELAM_AVE_301079_03-23-2016.pdf,{3D75AB88-8D6E-4A76-B0B4-B45918F4D6DD}
3418,NORTHRIDGE ST & SPRING GARDEN ST,1462406400000,NORTHRIDGE ST,NORTH,640,NORTHRIDGE ST,SOUTH,447,SPRING GARDEN ST,WEST,12084,SPRING GARDEN ST,EAST,12139,NA,NA,NA,15694.68,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/NORTHRIDGE_ST_&_SPRING_GARDEN_ST_312856_05-05-2016.pdf,{00C36E2C-661D-4DF7-976B-13D00A648F94}
3419,BENJAMIN PKWY & FAIRWAY DR,1455753600000,BENJAMIN PKWY,NORTH,24179,BENJAMIN PKWY,SOUTH,24975,FAIRWAY DR,WEST,931,n/a,EAST,0,NA,NA,NA,31058.28,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/BENJAMIN_PKWY_&_FAIRWAY_DR_293168_02-18-2016.pdf,{4A569971-A500-4BA0-A2FB-FA5683E15805}
3420,FREEMAN MILL RD & GLENWOOD AVE,1445299200000,FREEMAN MILL RD,NORTH,19210,FREEMAN MILL RD,SOUTH,20870,GLENWOOD AVE,WEST,1654,GARRETT ST,EAST,1306,NA,NA,NA,26867.08,2015,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2015/FREEMAN_MILL_RD_&_GLENWOOD_AVE_293509_10-20-2015.pdf,{3E83536E-F6B4-47EF-B7F3-F2B840EE6784}
3421,BALLINGER RD & CHIMNEY ROCK RD,1478131200000,CHIMNEY ROCK RD,NORTH,3557,CHIMNEY ROCK RD,SOUTH,2944,BALLINGER RD,WEST,2283,BALLINGER RD,EAST,2190,NA,NA,NA,6805.12,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/BALLINGER_RD_&_CHIMNEY_ROCK_RD_362258_11-03-2016.pdf,{4D431F59-DAD9-4426-8E10-919CCFE5FFB3}
3422,HOWARD ST & SPRING GARDEN ST,1455062400000,HOWARD ST,NORTH,209,HOWARD ST,SOUTH,1005,SPRING GARDEN ST,WEST,11805,SPRING GARDEN ST,EAST,12031,NA,NA,NA,15031.2,2016,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2016/HOWARD_ST_&_SPRING_GARDEN_ST_292751_02-10-2016.pdf,{594922D3-F24A-426A-BA1A-511A22847F70}
